"num","ema_5","ema_20","ema_60","roc_5","roc_20","roc_60","force_5","force_20","force_60","mfm","acdl","target","target(t+1)","target(t+2)","target(t+3)"
0.2110236220472441,0.03702787967543856,0.0392212783764549,0.03847188260279501,0.3167591125198098,0.26033886311816967,0.03182554609955492,0.3921428690335111,0.3910040370541708,0.2952182271585894,0.010000000000000009,0.08034718504100745,0.021994966100541913,0.04108750368472371,0.027482370014285402,0.01210856896669017
0.2125984251968504,0.025759041815947153,0.03175284330946016,0.03317021296327753,0.28605388272583204,0.2784613570249233,0.04940501685320022,0.41015191296042613,0.39711361446638616,0.3008096157082152,0.7645,0.09899330906994269,0.04108750368472371,0.027482370014285402,0.01210856896669017,0
0.2141732283464567,0.024917445064415556,0.027131049445731165,0.02889178102095011,0.39310618066561015,0.3108538407107477,0.08849326803106204,0.4370859237833857,0.4168957541726482,0.3214994284005056,0.898,0.1246282855919681,0.027482370014285402,0.01210856896669017,0,0.01795877644497861
0.215748031496063,0.019601596656435967,0.021427105461659598,0.024146554842139845,0.3656101426307448,0.28308043085148205,0.05182591854596923,0.43216071946766926,0.4129450757477451,0.31808743071278833,0.04799999999999999,0.0992760534159071,0.01210856896669017,0,0.01795877644497861,0.042561393165687814
0.2173228346456693,0.010683999438935566,0.01454505715938257,0.018869616023098366,0.43225039619651345,0.2628351285478418,0.02983295778319895,0.41789405653766665,0.3988830238093957,0.30354382609238406,0.711,0.12286327538713292,0,0.01795877644497861,0.042561393165687814,0.051450080497040876
0.2188976377952756,0.0005087618780445443,0.00696467552821453,0.013224806249478046,0.39215530903328044,0.2329978771916031,0,0.41580083892200315,0.3932434085788218,0.29707074290794877,0.2405,0.09986273641719415,0.01795877644497861,0.042561393165687814,0.051450080497040876,0.07142695176980114
0.2204724409448819,0,0.0021163231417536234,0.008569229294893194,0.3895007923930269,0.2349241292554446,0.012085886143131174,0.4432758158152416,0.4157087117942489,0.32036452612009625,0.6214999999999999,0.10962209145333071,0.042561393165687814,0.051450080497040876,0.07142695176980114,0.10464615314845463
0.2220472440944882,0.00825905964638683,0.0004824363836994692,0.0051625587743404115,0.525594294770206,0.28716880257881905,0.057114657628633686,0.4629277287587144,0.4373094766202468,0.3442614837817667,0.79,0.12797905729014739,0.051450080497040876,0.07142695176980114,0.10464615314845463,0.1305185823450717
0.22362204724409449,0.01687235069384193,0,0.002269052778662012,0.6146196513470681,0.2931637707366931,0.12104508463844765,0.46371935930111224,0.4450987956350069,0.3547735730025306,0.6595,0.13668255507586247,0.07142695176980114,0.10464615314845463,0.1305185823450717,0.13713974739801824
0.2251968503937008,0.029596152428862516,0.0017991412099290058,0.00036168824945966813,0.7342709984152139,0.34389496029562067,0.13517942606007563,0.47165196234025,0.45921701520532127,0.3725213347707854,0.944,0.16179560226239165,0.10464615314845463,0.1305185823450717,0.13713974739801824,0.16262669780730601
0.22677165354330708,0.04968749182771524,0.00714592234639994,0,0.7851822503961965,0.4065374636370783,0.16573865435110524,0.49627376051694827,0.4904517103022584,0.409478766249289,0.99,0.20329523096818913,0.1305185823450717,0.13713974739801824,0.16262669780730601,0.1294981973197887
0.2283464566929134,0.07212531708465197,0.01488089685190261,0.0008068430180255757,0.7828050713153724,0.4574455538957465,0.20780647684314418,0.5070010416747827,0.5132810319370261,0.4394024498892056,0.707,0.22184139477786788,0.13713974739801824,0.16262669780730601,0.1294981973197887,0.11881816738849454
0.22992125984251968,0.08939706962667829,0.022621202146175468,0.0018857250612857555,0.7723851030110935,0.46794166208035215,0.21957578353414403,0.4923054354765882,0.513074754016388,0.4459801638181221,0.424,0.21707712180446206,0.16262669780730601,0.1294981973197887,0.11881816738849454,0.13407859232216957
0.231496062992126,0.10981886650706438,0.03247516518781693,0.004065128615723055,0.7861727416798732,0.5202846135702491,0.27670906348349134,0.5045607883950995,0.5339455337621308,0.4749172422361455,0.7245,0.23764366541618218,0.1294981973197887,0.11881816738849454,0.13407859232216957,0.1437155620053967
0.23307086614173228,0.11185629141119624,0.03768334581626364,0.0046957645378582664,0.5548335974643424,0.4934153628429908,0.21194063204156502,0.4436431389410658,0.4868580002733269,0.43218041824854736,0.4545,0.23261211613095828,0.11881816738849454,0.13407859232216957,0.1437155620053967,0.12258225437064933
0.2346456692913386,0.10948127684967048,0.0411990010101843,0.0048256013453563925,0.4330824088748019,0.494476767041434,0.19015251680664447,0.43718193660959626,0.47686467469032706,0.42580467371246866,0.16999999999999998,0.21076973835412116,0.13407859232216957,0.1437155620053967,0.12258225437064933,0.27831568445159977
0.23622047244094488,0.11323042396030716,0.04608999970680654,0.005635535715941733,0.4614896988906497,0.505798411824829,0.3666921171716419,0.45258278425104975,0.4866421655095045,0.4398133381626234,0.597,0.21718199294189616,0.1437155620053967,0.12258225437064933,0.27831568445159977,0.2722387247454708
0.2377952755905512,0.11909782730149372,0.05159137371761196,0.006847345919259802,0.4110142630744849,0.5446575988678355,0.39544498035345166,0.458445809064503,0.49128297883384375,0.4488541232621339,0.2365,0.2000645487514565,0.12258225437064933,0.27831568445159977,0.2722387247454708,0.28949456928414313
0.23937007874015748,0.11562445765746059,0.054206125609375606,0.007076106008661932,0.44877179080824087,0.5188890636056294,0.38153410678038696,0.417581125507061,0.45272863008290687,0.41176407257557773,0.14450000000000002,0.1450330694125493,0.27831568445159977,0.2722387247454708,0.28949456928414313,0.2731684088796173
0.2409448818897638,0.1677368892777247,0.07400467510175124,0.014260409356905751,1,0.8629805802342951,0.6097134024842176,1,1,1,0.7825,0.23541706197026194,0.2722387247454708,0.28949456928414313,0.2731684088796173,0.2995623682002676
0.24251968503937008,0.20035232948750561,0.09123644980129474,0.0209346395328346,0.9235340729001585,0.8542927903137039,0.6027486545373285,0.8089347946638095,0.9419460169861118,0.9758756068331832,0.2925,0.21381776643163927,0.28949456928414313,0.2731684088796173,0.2995623682002676,0.3250493186095554
0.2440944881889764,0.228127399680003,0.10875875248881207,0.028162221816911248,0.9446909667194928,0.8434232250963125,0.6299372427791952,0.7025171592870015,0.9094344693395776,0.9739980408918435,0.767,0.23229181627832096,0.2731684088796173,0.2995623682002676,0.3250493186095554,0.3267499603183602
0.24566929133858267,0.2409391649173024,0.1227867231374889,0.03442221074986937,0.9688985736925514,0.8439539271955341,0.5736233449412466,0.6081439302530327,0.8576482050016451,0.9481986901378449,0,0.2063289926038352,0.2995623682002676,0.3250493186095554,0.3267499603183602,0.3347769891839187
0.247244094488189,0.2587030375936989,0.1384299227835246,0.041659067091624605,0.5335974643423137,0.9255248054092302,0.5948155459133317,0.579453122062584,0.8434744165726713,0.9582809620619963,0.9239999999999999,0.24058868916769055,0.3250493186095554,0.3267499603183602,0.3347769891839187,0.3000838983243011
0.24881889763779527,0.27945291456366544,0.15544046974910622,0.04979550702818989,0.6265847860538827,1,0.6328981917726588,0.5599052956403171,0.8302488703316833,0.9676020787501617,0.9165,0.2748633610944565,0.3267499603183602,0.3347769891839187,0.3000838983243011,0.30851908119997296
0.2503937007874016,0.2938813063293306,0.1710196999299,0.05774337445862681,0.5795166402535658,0.9610621904237753,0.6113521667070151,0.5242260750424866,0.7966574177974046,0.9534335468291072,0.482,0.27354056409033684,0.3347769891839187,0.3000838983243011,0.30851908119997296,0.29207954468152664
0.25196850393700787,0.30630555667821285,0.18601254334597606,0.06578707381840762,0.6522979397781299,0.9197853604843148,0.6453937689714891,0.5040459953091257,0.7697085117724703,0.9434210816989562,0.5155,0.27439020439426376,0.3000838983243011,0.30851908119997296,0.29207954468152664,0.29906351329901815
