NUM,EMA_5,EMA_10,EMA_15,ROC_5,ROC_10,ROC_15,FORCE_5,FORCE_10,FORCE_15,MFM,ACDL,TARGET
120,69.444,69.113,69.311,3.950,4.459,-3.477,1535932.948,654547.496,60557.026,0.721,23225231.398,70.760
121,69.883,69.413,69.493,2.580,5.517,-1.242,1242554.819,654774.962,134962.217,-0.636,21486371.580,70.250
122,70.005,69.565,69.587,1.885,3.598,-2.145,334972.249,266598.989,-66932.171,-0.641,19627060.658,70.500
123,70.170,69.735,69.701,0.686,6.127,1.585,459715.249,347072.127,30084.507,1.000,22463865.658,70.790
124,70.377,69.927,69.837,0.383,5.342,5.515,543747.003,413388.197,115300.257,0.129,22779446.672,72.260
125,71.004,70.351,70.140,2.120,6.515,7.036,2291539.802,1390431.325,824278.400,0.498,24738701.277,73.170
126,71.726,70.864,70.519,4.157,6.074,9.111,2394768.198,1610575.628,1046396.724,0.079,24965565.483,74.050
127,72.501,71.443,70.960,5.035,7.397,9.202,2627767.705,1880246.735,1302317.973,0.293,25996012.862,73.600
128,72.867,71.835,71.290,3.969,5.113,10.793,792660.087,1015191.847,779833.833,0.128,26811427.446,69.160
129,71.631,71.349,71.024,-4.290,-1.929,2.917,-24033660.662,-12566897.972,-8528433.166,-0.856,12610028.693,67.970
130,70.411,70.734,70.642,-7.107,-3.943,0.192,-19742310.231,-12311027.317,-8857330.192,-0.979,3429633.545,66.220
131,69.014,69.914,70.089,-10.574,-5.737,-4.001,-18247537.154,-12846838.896,-9657412.793,-0.938,-4747113.667,67.170
132,68.399,69.415,69.725,-8.736,-4.723,-2.582,-9571062.753,-9096161.633,-7477500.437,-0.429,-8257738.953,69.250
133,68.683,69.385,69.665,0.130,-2.175,-1.100,1009602.911,-3411235.111,-3771446.103,0.653,-1292063.740,68.150
134,68.505,69.160,69.476,0.265,-5.688,-3.361,-1248343.192,-3839053.345,-4020544.765,-0.468,-3743906.988,67.640
135,68.217,68.884,69.246,2.144,-7.558,-4.409,-1434781.725,-3469708.881,-3743934.018,-0.883,-6875392.803,67.330
136,67.921,68.601,69.007,0.238,-9.075,-4.157,-1401748.007,-3081703.733,-3442902.337,-0.563,-9299006.741,66.180
137,67.341,68.161,68.653,-4.433,-10.082,-6.128,-2724701.371,-3497868.164,-3683865.557,-0.288,-10646149.241,66.850
138,67.177,67.923,68.428,-1.908,-3.340,-5.566,-968957.334,-2399613.817,-2905566.020,0.429,-9019796.955,67.530
139,67.295,67.851,68.316,-0.163,-0.647,-6.546,176977.591,-1514439.043,-2233764.338,-0.359,-10323110.083,67.520
140,67.370,67.791,68.216,0.282,1.963,-7.722,110012.584,-1243435.114,-1957533.474,-0.778,-12183354.639,65.990
141,66.910,67.464,67.938,-0.287,-1.757,-10.885,-2084384.127,-2194297.375,-2521988.984,-0.905,-16013975.517,66.970
142,66.930,67.374,67.817,0.180,-3.292,-9.008,-165661.865,-1127737.368,-1747767.528,0.627,-13666032.864,67.900
143,67.253,67.470,67.827,0.548,-0.367,-1.822,811404.207,-419869.420,-1183604.543,0.776,-11357506.482,67.420
144,67.309,67.461,67.776,-0.148,-0.325,-0.809,42613.098,-615342.092,-1222525.116,-0.327,-12376803.609,68.040
145,67.553,67.566,67.809,3.107,1.055,2.748,764008.145,-102225.668,-793859.696,0.796,-9543849.977,66.980
146,67.362,67.459,67.706,0.015,1.209,-0.283,-440653.023,-601816.521,-1050874.154,-0.924,-12028304.255,66.660
147,67.128,67.314,67.575,-1.826,-0.284,-3.740,-680125.589,-703135.467,-1064398.725,-0.483,-13778983.989,65.160
148,66.472,66.922,67.273,-3.352,-3.510,-4.387,-2907911.559,-1914107.836,-1851784.322,-0.636,-16902886.080,64.790
149,65.911,66.535,66.963,-4.777,-4.043,-4.213,-2604534.076,-1929320.795,-1870033.670,-0.444,-19302620.746,65.270
150,65.697,66.305,66.751,-2.553,-1.091,-3.060,-1209783.251,-1291313.669,-1438814.661,-0.089,-19596944.974,66.340
151,65.912,66.311,66.700,-0.480,-0.941,0.242,280228.326,-463756.369,-851431.394,0.673,-17545720.843,66.450
152,66.091,66.336,66.669,1.980,-2.135,-0.598,295272.101,-320280.729,-704332.513,0.371,-16447103.843,64.730
153,65.637,66.044,66.426,-0.093,-3.990,-4.146,-1605262.439,-1245017.237,-1292082.389,-0.699,-18645538.155,64.010
154,65.095,65.674,66.124,-1.930,-5.923,-5.198,-2188472.960,-1628631.194,-1549933.841,0.091,-18221940.428,63.790
155,64.660,65.332,65.832,-3.844,-4.763,-3.334,-1794630.913,-1515597.671,-1482060.463,-0.731,-21566693.851,63.370
156,64.230,64.975,65.525,-4.635,-4.935,-5.376,-1678731.809,-1503113.295,-1477669.605,-0.822,-24398266.454,63.170
157,63.877,64.647,65.230,-2.410,-3.054,-6.966,-1402808.139,-1384540.114,-1399331.004,0.568,-21983377.697,65.620
158,64.458,64.824,65.279,2.515,1.281,-2.670,3086502.241,1060853.180,283725.746,0.954,-17286124.159,66.590
159,65.169,65.145,65.443,4.389,2.022,-2.131,4269185.064,2074252.731,1077578.867,-0.349,-19672081.019,66.330
160,65.556,65.360,65.554,4.671,-0.015,-0.970,2382108.569,1444016.885,768875.956,0.198,-18612431.821,67.330
161,66.147,65.719,65.776,6.585,1.324,1.005,3798421.713,2387113.451,1501647.461,0.707,-13927173.968,68.100
162,66.798,66.152,66.066,3.779,5.206,4.512,3884038.215,2690414.864,1820850.431,0.080,-13507139.502,68.880
163,67.492,66.648,66.418,3.439,7.608,6.313,3681333.070,2796870.849,2002734.475,0.518,-11333073.102,69.420
164,68.135,67.152,66.793,4.659,8.826,6.358,3344778.707,2774107.054,2086351.413,0.612,-8307600.835,69.640
165,68.636,67.604,67.149,3.431,9.894,4.974,2535867.191,2436641.074,1940313.006,-0.211,-9188126.927,71.040
166,69.438,68.229,67.635,4.317,12.458,6.907,4196580.461,3360525.787,2637524.756,0.638,-5763163.108,69.140
167,69.338,68.394,67.824,0.377,5.364,6.813,127404.574,1292985.244,1306465.761,-0.923,-9656673.080,69.040
168,69.239,68.512,67.976,-0.547,3.679,7.858,-29427.417,995516.764,1100271.116,-0.210,-10375726.912,68.790
169,69.089,68.562,68.077,-1.221,3.709,7.838,-314789.528,653511.216,852048.008,0.600,-8250493.912,67.560
170,68.580,68.380,68.013,-4.899,0.342,6.612,-1634816.326,-242558.082,211183.267,-0.951,-11555421.028,67.490
171,68.216,68.218,67.947,-2.386,-0.896,6.839,-1182581.280,-249022.283,150021.460,-0.033,-11685683.881,67.620
172,68.018,68.110,67.906,-2.057,-1.829,3.048,-646424.704,-126311.241,184504.833,-0.077,-11937688.881,69.510
173,68.515,68.364,68.107,1.047,0.130,4.385,2607080.298,1553761.767,1300703.017,0.523,-9416400.505,68.770
174,68.600,68.438,68.190,1.791,-1.249,3.679,851040.198,787434.173,805485.140,-0.559,-11425200.505,68.700
175,68.633,68.486,68.254,1.793,-3.294,2.035,496461.496,605592.339,678212.508,-0.373,-12557195.544,69.480
176,68.916,68.666,68.407,2.751,0.492,2.026,1258370.410,1001337.049,941209.475,0.430,-11021771.571,67.570
177,68.467,68.467,68.302,-2.791,-2.129,-1.902,-1446426.223,-427273.231,-33444.146,-0.455,-12653380.207,66.270
178,67.735,68.068,68.048,-3.635,-3.663,-4.538,-3316400.149,-1632559.553,-911307.128,-0.400,-14824564.207,65.850
179,67.106,67.664,67.773,-4.148,-2.531,-5.442,-2927631.232,-1726656.616,-1066155.412,-0.669,-18249179.311,66.460
180,66.891,67.445,67.609,-4.347,-1.526,-6.447,-1185231.205,-994615.622,-645439.879,0.512,-16319761.791,67.400
181,67.061,67.437,67.583,-0.252,-0.325,-2.517,266249.823,-237556.076,-168608.409,0.650,-14126648.840,66.760
182,66.960,67.314,67.480,0.739,-3.956,-3.302,-491980.651,-559535.262,-398587.558,-0.831,-16735505.587,66.570
183,66.830,67.179,67.366,1.093,-3.199,-3.227,-590553.421,-601019.571,-447226.483,0.990,-12632683.079,65.960
184,66.540,66.957,67.191,-0.752,-3.988,-2.368,-1007904.570,-826762.716,-621649.032,-0.795,-15034945.811,65.720
185,66.267,66.732,67.007,-2.493,-5.412,-2.623,-958642.380,-832827.313,-651457.653,0.306,-13939065.439,66.900
186,66.478,66.763,66.993,0.210,-0.992,-1.065,1174091.113,307606.398,109919.317,0.426,-11974234.784,70.260
187,67.739,67.399,67.402,5.543,6.021,1.079,12166190.129,6460839.446,4364977.922,0.669,-5175927.459,72.540
188,69.339,68.333,68.044,9.976,10.159,5.482,15763263.059,9460215.714,6689031.797,0.803,2910285.399,72.650
189,70.443,69.118,68.620,10.545,9.314,5.750,10710670.113,7850264.533,5928588.350,0.040,3130461.479,73.770
190,71.552,69.964,69.264,10.269,9.451,6.174,9425802.635,7669501.469,6044523.266,0.578,6667321.791,74.790
191,72.631,70.841,69.954,6.447,12.028,10.685,8946995.603,7727661.482,6287630.550,0.455,10234009.978,74.750
192,73.337,71.552,70.554,3.047,12.288,12.796,5909750.082,6292679.220,5481084.111,0.130,10771208.761,75.170
193,73.948,72.210,71.131,3.469,13.963,14.153,4713798.188,5570718.343,5086185.397,0.766,15006354.492,74.310
194,74.069,72.592,71.528,0.732,13.071,11.812,1621213.912,3728050.528,3879917.893,-0.360,13095861.852,74.140
195,74.093,72.873,71.855,-0.869,10.822,10.000,790276.611,2891750.798,3285978.407,-0.323,11439431.282,74.390
196,74.192,73.149,72.172,-0.482,5.878,11.429,855653.324,2545324.607,2998531.950,-0.483,9532378.232,74.450
197,74.278,73.386,72.456,-0.958,2.633,11.837,683078.230,2143979.777,2665956.461,-0.522,6593873.537,74.060
198,74.205,73.508,72.657,-0.336,1.941,12.280,-152880.354,1422383.905,2104612.214,-0.143,5925449.537,73.210
199,73.873,73.454,72.726,-1.254,-0.759,11.397,-1092809.436,623283.631,1469952.237,-0.089,5612686.805,73.850
200,73.866,73.526,72.867,-0.726,-1.257,10.389,-7095.784,903474.156,1556749.647,0.367,6854968.928,75.210
201,74.314,73.832,73.159,1.021,0.615,7.045,2448636.944,2077406.564,2282168.742,0.036,7051763.109,75.740
202,74.789,74.179,73.482,2.268,0.758,4.411,2176742.403,1996596.883,2201016.814,0.946,9967751.181,75.410
203,74.996,74.403,73.723,3.005,1.480,3.799,1162749.302,1476263.468,1817735.100,0.106,10245367.298,76.420
204,75.471,74.770,74.060,3.480,3.075,3.592,2180766.368,1974542.929,2117618.275,0.610,12794089.682,74.910
205,75.284,74.795,74.166,-0.399,0.699,0.160,-287990.585,665443.398,1199727.929,-0.829,9924324.658,73.900
206,74.823,74.632,74.133,-2.429,-0.739,-1.137,-1402297.933,-115712.243,595897.859,-0.754,7212335.026,74.520
207,74.722,74.612,74.181,-1.180,0.621,-0.865,-245668.329,281251.961,779859.487,-0.145,6728658.263,73.480
208,74.308,74.406,74.094,-3.847,0.369,-1.117,-1525031.073,-512385.952,171907.481,-0.108,6305784.063,72.350
209,73.655,74.032,73.876,-3.417,-2.031,-2.414,-2563270.545,-1262815.686,-429549.640,-0.564,3991508.372,71.040
210,72.783,73.488,73.521,-3.870,-5.544,-4.503,-3630461.140,-2081365.985,-1096461.227,-0.975,-297253.874,70.910
211,72.159,73.019,73.195,-4.844,-6.377,-4.755,-2613761.033,-1808455.955,-1031948.676,0.107,181749.774,66.000
212,70.106,71.743,72.296,-10.180,-12.478,-10.883,-12616491.229,-7410909.712,-4980699.044,-0.930,-5994346.169,67.150
213,69.121,70.908,71.652,-7.187,-12.130,-8.278,-5891146.353,-4689009.146,-3413168.738,-0.087,-6562989.422,63.440
214,67.227,69.550,70.626,-10.698,-15.312,-14.096,-14723135.168,-9725027.993,-7034911.746,-0.796,-13511988.427,67.290
