NUM,EMA_5,EMA_10,EMA_15,ROC_5,ROC_10,ROC_15,FORCE_5,FORCE_10,FORCE_15,MFM,ACDL,TARGET
563,710.319,709.088,705.656,-2.225,0.511,2.194,-3136294.532,135988.558,1676498.593,0.501,37488754.655,700.010
564,706.882,707.438,704.950,-2.183,-0.278,2.309,-5029748.114,-1491764.867,364854.359,-1.000,36084828.655,707.380
565,707.048,707.427,705.254,-0.299,-1.859,3.204,1554598.660,1456427.329,2159659.090,0.562,37207782.208,723.250
566,712.449,710.304,707.503,2.029,0.302,3.784,14484996.827,8527221.116,6932925.849,0.282,37925455.950,723.670
567,716.189,712.734,709.524,2.461,0.494,3.743,9981204.151,7153838.877,6188012.468,-0.474,36827389.634,737.970
568,723.449,717.322,713.080,5.423,2.161,5.019,19827067.301,13038376.099,10354360.109,0.492,38188123.360,734.750
569,727.216,720.491,715.789,3.869,2.672,4.671,11440640.287,9698268.856,8393538.378,-0.052,38101561.448,733.300
570,729.244,722.820,717.978,1.390,3.354,1.737,6816669.191,7492897.609,7040436.956,0.495,38930749.637,738.120
571,732.203,725.602,720.495,1.997,4.126,2.365,7799152.734,7905847.102,7380897.314,0.953,40860926.744,741.480
572,735.295,728.489,723.118,0.476,4.982,2.968,7255508.756,7589915.047,7229312.750,0.388,41572890.118,739.990
573,736.860,730.580,725.227,0.713,5.711,2.441,4198727.087,5861778.448,6086294.125,0.204,41834946.602,723.250
574,732.323,729.247,724.980,-1.371,2.243,1.065,-13182560.088,-3921296.623,-667634.446,-0.909,39230558.023,724.930
575,729.859,728.462,724.974,-1.787,0.232,2.175,-6588698.992,-2008511.200,240697.760,0.121,39703975.158,715.190
576,724.969,726.049,723.751,-3.546,-1.172,0.892,-10966936.775,-5229402.317,-2254816.003,-0.715,38255926.299,711.320
577,720.420,723.371,722.197,-3.874,-3.611,0.712,-10165231.713,-5835296.730,-3043191.701,-0.930,36197561.665,704.510
578,715.116,719.942,719.986,-2.591,-4.116,0.643,-14101879.602,-8769820.121,-5409689.661,-0.444,34764638.428,702.870
579,711.034,716.838,717.847,-3.043,-4.150,-0.638,-11474396.748,-8306113.015,-5510907.333,0.497,36649220.880,741.500
580,721.189,721.322,720.803,3.679,0.458,2.523,68475517.151,34726879.342,23724874.202,-0.136,35848143.033,753.830
581,732.070,727.232,724.932,5.976,1.666,4.168,59556924.328,35998308.313,25974232.262,0.632,37987769.916,753.670
582,739.270,732.039,728.524,6.978,1.849,2.127,39585906.298,29388410.481,22682937.009,-0.169,37611843.149,750.730
583,743.090,735.438,731.300,6.809,3.800,2.175,24795327.859,23174912.390,19249341.255,-0.263,37183243.799,753.680
584,746.620,738.754,734.097,1.643,3.966,2.779,18248823.673,19898712.919,17487650.511,0.372,37832977.764,753.830
585,749.023,741.495,736.564,0.000,5.403,2.128,12252531.048,16328027.988,15334187.422,-0.771,36496606.322,755.690
586,751.246,744.076,738.955,0.268,6.238,1.916,9181778.752,13912072.747,13797448.264,0.476,37275071.933,775.600
587,759.364,749.808,743.535,3.313,10.091,4.812,30983234.218,24943722.275,21396035.375,0.892,40616246.123,759.020
588,759.249,751.483,745.471,0.709,7.989,4.946,3847558.692,11240537.796,12418556.908,-0.877,37948927.319,765.740
589,761.413,754.075,748.005,1.580,3.269,5.630,6755442.968,11482478.473,12437638.735,0.078,38095051.917,770.170
590,764.332,757.001,750.775,1.916,2.168,7.687,7574633.115,11069848.461,12034560.569,0.614,39372204.099,773.950
591,767.538,760.083,753.672,-0.213,2.691,8.805,8628792.970,11009351.047,11872379.583,0.270,40138351.097,785.370
592,773.482,764.681,757.634,3.472,4.614,11.477,17267135.734,15288345.631,14706309.793,0.634,42057069.385,782.420
593,776.461,767.906,760.733,2.178,3.813,11.318,9379895.422,11345994.571,12068697.919,0.875,43952889.606,780.700
594,777.874,770.232,763.228,1.367,3.564,5.287,5187468.482,8701743.667,10160437.504,-0.688,42673639.061,782.860
595,779.536,772.528,765.682,1.151,3.595,3.851,4320994.721,7590162.491,9213888.716,0.074,42762722.332,787.820
596,782.297,775.308,768.450,0.312,1.576,4.531,5749558.561,7774984.991,9137988.406,0.832,44206892.749,792.890
597,785.828,778.505,771.505,1.338,4.462,5.616,8446598.770,8877838.482,9725824.754,0.880,46610454.566,806.850
598,792.836,783.659,775.923,3.350,5.369,7.055,19278938.860,14707980.401,13628049.040,0.974,49468303.720,792.460
599,792.710,785.259,777.990,1.226,2.894,5.124,-410296.530,4799480.817,6950946.996,-0.922,46918940.544,795.530
600,793.650,787.126,780.182,0.979,2.788,5.272,3319429.153,5886644.400,7429438.687,-0.394,45534758.396,799.710
601,795.670,789.414,782.623,0.860,1.826,3.109,5074929.102,6377423.418,7573999.976,0.587,46739617.256,790.770
602,794.037,789.661,783.642,-1.993,1.067,4.183,-3491597.772,1467955.247,4049168.539,-0.969,44504703.256,790.130
603,792.735,789.746,784.453,-0.294,1.208,3.185,-2798144.435,944465.610,3366617.752,-0.008,44487520.978,799.780
604,795.083,791.570,786.369,0.534,2.161,3.845,4659626.960,4331866.363,5392686.751,0.271,45037777.979,801.200
605,797.122,793.321,788.223,0.186,1.698,3.521,4178931.667,4129261.766,5120793.542,-0.943,42901165.248,806.190
606,800.145,795.661,790.469,1.950,1.677,2.651,6404411.361,5352190.672,5837615.693,0.827,44700493.114,821.500
607,807.263,800.359,794.347,3.970,1.816,4.995,18437405.024,12106954.613,10420837.775,0.850,47059627.901,838.600
608,817.709,807.312,799.879,4.854,5.822,7.416,35348297.149,22482068.575,17764493.229,0.724,49990030.310,831.380
609,822.266,811.688,803.817,3.767,4.506,6.198,16648776.246,14621644.186,12950148.380,-0.662,48088537.229,832.600
610,825.711,815.490,807.415,3.276,4.113,5.684,11934574.284,12418830.763,11644651.127,-0.142,47796742.058,831.520
611,827.647,818.405,810.428,1.220,5.153,4.872,6907960.976,9588995.054,9795911.532,0.311,48702588.949,834.820
612,830.038,821.389,813.477,-0.451,5.656,3.467,6360553.117,8802948.208,9229639.765,-0.190,48399020.939,827.610
613,829.229,822.520,815.243,-0.453,3.480,4.436,-587877.452,4568823.335,6265342.471,-0.041,48315924.484,825.310
